date,origin,destiny,altitude_destiny_mbsl,distance_km,unit_type,charge_tons,weather,driver_experience_years,theorical_time_arrival_hs,real_time_hs,liters_consumed_100km,critical_delay,delay_hs,cost_delay_usd,predicted_time_hs,error_abs_hs
2023-09-05 05:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,35.6,clear,9,3.15,4.94,72.07,1,1.7900000000000005,895.0000000000002,4.108151564960044,0.831848435039956
2023-04-14 12:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,22.29,clear,15,2.96,3.97,62.99,0,1.0100000000000002,505.0000000000001,3.9493151579987034,0.020684842001296833
2023-08-01 06:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,35.55,clear,13,3.15,3.8,72.04,0,0.6499999999999999,324.99999999999994,4.235650774111909,0.43565077411190956
2023-03-02 03:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,27.67,clear,8,4.78,5.44,67.27,0,0.6600000000000001,330.00000000000006,5.831546374791219,0.39154637479121845
2023-12-23 23:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,23.63,clear,9,5.52,6.77,65.54,1,1.25,625.0,6.520245953545468,0.24975404645453114
2023-12-17 16:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,29.22,rain,14,4.81,6.81,68.34,1,2.0,1000.0,8.98390288285458,2.1739028828545797
2023-01-16 11:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,37.82,white wind,19,3.48,5.92,60.31,1,2.44,1220.0,8.012541006327385,2.0925410063273855
2023-12-21 20:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,26.38,clear,18,6.26,7.59,66.38,1,1.33,665.0,7.240098169178216,0.34990183082178383
2023-05-19 17:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,40.72,clear,14,3.23,4.73,75.57,1,1.5000000000000004,750.0000000000002,4.168013136871364,0.5619868631286362
2023-10-10 13:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,24.45,clear,10,2.99,3.53,64.46,0,0.5399999999999996,269.9999999999998,4.025508710031406,0.4955087100314066
2023-07-25 05:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,35.47,clear,16,6.53,7.52,72.64,0,0.9899999999999993,494.99999999999966,7.586196458947562,0.06619645894756232
2024-01-01 04:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,38.01,clear,2,3.18,3.65,73.72,0,0.46999999999999975,234.9999999999999,4.154562696983216,0.5045626969832164
2023-08-04 20:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,39.92,clear,8,2.98,3.0,76.94,0,0.020000000000000018,10.000000000000009,3.8764527565197144,0.8764527565197144
2023-04-06 02:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,42.75,clear,18,1.42,2.91,63.07,1,1.4900000000000002,745.0000000000001,2.4759516688799605,0.4340483311200396
2023-03-05 21:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,27.74,clear,17,5.62,6.61,68.42,0,0.9900000000000002,495.0000000000001,6.725811481839141,0.11581148183914092
2023-02-07 03:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,40.74,rain,11,6.69,10.08,76.27,1,3.3899999999999997,1694.9999999999998,12.02620593761873,1.9462059376187302
2023-10-12 02:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,30.88,clear,2,2.85,3.74,70.62,0,0.8900000000000001,445.00000000000006,3.8658871240967048,0.12588712409670455
2023-02-20 02:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,42.33,clear,7,1.42,3.01,62.83,1,1.5899999999999999,794.9999999999999,2.392819355729226,0.6171806442707739
2023-02-12 19:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,29.3,rain,3,4.81,11.57,68.39,1,6.760000000000001,3380.0000000000005,9.89982613457406,1.6701738654259408
2023-07-12 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,25.52,clear,9,2.78,2.82,66.86,0,0.040000000000000036,20.000000000000018,3.721509422758096,0.901509422758096
2023-07-25 10:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,21.69,rain,3,2.96,6.94,62.58,1,3.9800000000000004,1990.0000000000002,8.302862924490633,1.3628629244906323
2023-07-02 13:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,22.06,clear,6,6.14,7.04,63.41,0,0.9000000000000004,450.00000000000017,7.120669044954795,0.08066904495479488
2023-11-20 13:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,37.65,snow,13,3.18,10.62,73.47,1,7.4399999999999995,3719.9999999999995,8.394376037059313,2.225623962940686
2023-07-18 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,24.8,rain,7,5.55,7.77,66.36,1,2.2199999999999998,1109.9999999999998,10.580922998680652,2.8109229986806525
2023-12-14 01:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,31.49,clear,4,6.41,7.3,69.9,0,0.8899999999999997,444.99999999999983,7.387462009093896,0.08746200909389579
2023-01-19 17:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,25.99,snow,17,6.25,10.88,66.11,1,4.630000000000001,2315.0000000000005,11.29255223673906,0.4125522367390584
2023-06-09 18:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,21.63,rain,3,4.65,8.0,63.11,1,3.3499999999999996,1674.9999999999998,9.201971929390218,1.2019719293902185
2023-10-15 00:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,21.16,white wind,1,13.66,21.0,63.81,1,7.34,3670.0,19.568346820719412,1.4316531792805876
2023-11-05 10:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,34.01,clear,5,1.37,2.7,58.18,1,1.33,665.0,2.503838207978639,0.19616179202136097
2023-10-18 07:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,41.83,clear,2,6.73,6.85,77.02,0,0.11999999999999922,59.99999999999961,7.813901514171879,0.9639015141718792
2023-10-14 12:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,44.49,clear,12,1.44,3.15,64.04,1,1.71,855.0,2.5705408350656658,0.5794591649343341
2023-10-19 01:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,44.18,rain,18,6.8,10.73,78.64,1,3.9300000000000006,1965.0000000000002,11.226348021085126,0.4963480210851259
2023-10-03 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,39.8,clear,18,2.97,4.86,76.86,1,1.8900000000000001,945.0000000000001,4.1058005722029245,0.7541994277970758
2023-11-27 10:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,39.48,clear,4,6.65,8.19,75.4,1,1.5399999999999991,769.9999999999995,7.6156606582860835,0.574339341713916
2023-12-07 07:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,24.3,clear,9,5.54,7.12,66.01,1,1.58,790.0,6.7116530790098246,0.40834692099017555
2023-06-05 20:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,36.91,clear,8,1.38,2.15,59.8,0,0.77,385.0,2.410701035149334,0.2607010351493342
2023-11-29 23:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,21.35,clear,8,1.29,1.56,51.1,0,0.27,135.0,2.4025209708124864,0.8425209708124863
2023-02-12 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,20.13,snow,19,2.72,9.28,63.09,1,6.559999999999999,3279.9999999999995,8.636551804123396,0.6434481958766032
2023-11-15 15:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,44.13,clear,17,6.8,7.28,78.61,0,0.4800000000000004,240.00000000000023,7.879878667454025,0.5998786674540248
2023-01-01 23:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,23.82,rain,5,2.76,9.3,65.67,1,6.540000000000001,3270.0000000000005,8.41956754165924,0.8804324583407599
2023-06-20 23:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,31.43,clear,16,1.35,2.5,56.73,0,1.15,575.0,2.328560573305714,0.17143942669428602
2023-11-26 09:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,27.85,rain,18,5.63,11.33,68.49,1,5.7,2850.0,10.760967970022442,0.5690320299775582
2023-03-13 18:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,41.82,clear,2,3.24,3.74,76.32,0,0.5,250.0,4.4114957843340905,0.6714957843340903
2023-03-22 09:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,44.37,clear,15,1.43,2.44,63.97,0,1.01,505.0,2.247950889403122,0.1920491105968778
2023-04-25 02:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,27.24,white wind,16,7.01,10.86,68.07,1,3.8499999999999996,1924.9999999999998,11.899461476529293,1.0394614765292935
2023-02-11 20:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,36.67,clear,14,4.98,5.63,73.47,0,0.6499999999999995,324.9999999999997,6.013485055061484,0.38348505506148367
2023-05-16 15:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,36.13,clear,13,6.55,7.58,73.1,0,1.0300000000000002,515.0000000000001,7.566031644729838,0.013968355270161936
2023-02-01 09:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,43.75,rain,13,6.06,11.59,79.62,1,5.53,2765.0,11.163957919693402,0.4260420803065976
2023-06-20 17:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,35.45,clear,20,2.91,4.33,73.81,1,1.42,710.0,3.9758634611718877,0.35413653882811236
2023-05-21 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,35.73,clear,6,2.92,3.12,74.01,0,0.20000000000000018,100.00000000000009,3.8806496876777414,0.7606496876777413
2023-03-08 01:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,25.1,clear,12,5.56,6.07,66.57,0,0.5100000000000007,255.00000000000034,6.5949585197380385,0.5249585197380382
2023-01-27 16:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,29.97,clear,18,4.83,5.61,68.85,0,0.7800000000000002,390.0000000000001,5.764981298421136,0.15498129842113606
2023-12-07 12:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,22.29,clear,17,1.3,3.11,51.62,1,1.8099999999999998,904.9999999999999,2.3342425460892593,0.7757574539107406
2023-02-17 07:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,27.24,clear,5,3.03,3.34,66.37,0,0.31000000000000005,155.00000000000003,4.008210845146408,0.6682108451464082
2023-11-03 19:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,40.88,white wind,13,3.53,10.73,62.02,1,7.200000000000001,3600.0000000000005,8.176951745361588,2.553048254638412
2023-05-06 13:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,35.09,clear,11,5.82,5.99,73.56,0,0.16999999999999993,84.99999999999997,6.793230979702399,0.8032309797023984
2023-05-15 19:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,41.11,clear,11,5.09,6.14,76.53,0,1.0499999999999998,524.9999999999999,6.068519248823095,0.07148075117690489
2023-10-22 20:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,36.98,clear,10,2.93,4.64,74.89,1,1.7099999999999995,854.9999999999998,3.9351297389311726,0.7048702610688271
2023-09-02 02:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,35.14,clear,6,5.82,7.48,73.6,1,1.6600000000000001,830.0000000000001,6.817172649259948,0.6628273507400522
2023-01-26 18:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,32.69,clear,9,2.88,3.31,71.88,0,0.43000000000000016,215.00000000000009,3.878413155665428,0.5684131556654282
2023-01-16 19:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,23.59,clear,3,4.69,6.3,64.46,1,1.6099999999999994,804.9999999999998,5.7137807167782695,0.5862192832217303
2023-03-19 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,43.75,rain,9,3.27,8.25,77.63,1,4.98,2490.0,8.215377428930463,0.034622571069537145
2023-04-09 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,21.88,white wind,2,6.85,11.76,64.32,1,4.91,2455.0,12.084193606783021,0.32419360678302134
2023-05-26 06:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,26.16,clear,5,1.32,1.34,53.79,0,0.020000000000000018,10.000000000000009,2.242756627964214,0.9027566279642139
2023-03-17 16:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,29.17,clear,17,1.34,2.3,55.47,0,0.9599999999999997,479.9999999999999,2.3040349650973546,0.004034965097354792
2023-02-23 18:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,37.89,white wind,8,14.73,16.96,75.52,1,2.2300000000000004,1115.0000000000002,20.02394894488848,3.0639489448884802
2023-01-06 20:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,40.04,clear,15,5.06,5.86,75.79,0,0.8000000000000007,400.00000000000034,6.045870227190578,0.18587022719057789
2023-04-29 08:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,41.85,clear,15,3.24,3.93,76.34,0,0.69,345.0,4.273947006005787,0.34394700600578654
2023-04-09 04:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,38.39,clear,2,5.02,5.81,74.65,0,0.79,395.0,5.864670705262453,0.054670705262453545
2023-05-29 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,28.76,clear,8,3.05,3.33,67.4,0,0.28000000000000025,140.0000000000001,4.032236854664737,0.7022368546647373
2023-05-25 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,21.9,clear,4,2.74,2.9,64.33,0,0.1599999999999997,79.99999999999984,3.61602433390786,0.71602433390786
2023-06-07 10:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,39.49,clear,4,5.94,6.28,76.64,0,0.33999999999999986,169.99999999999994,6.776673649467393,0.4966736494673931
2023-03-01 19:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,44.45,clear,12,6.81,8.16,78.83,1,1.3500000000000005,675.0000000000002,7.910045841173702,0.24995415882629857
2023-12-01 06:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,26.28,clear,3,2.79,3.07,67.4,0,0.2799999999999998,139.99999999999991,3.9080432289967626,0.8380432289967628
2023-04-14 13:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,44.6,clear,11,3.29,4.21,78.21,0,0.9199999999999999,459.99999999999994,4.274144113576162,0.06414411357616245
2023-01-13 04:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,36.86,clear,8,1.38,2.26,59.77,0,0.8799999999999999,439.99999999999994,2.412810015774807,0.15281001577480735
2023-02-06 23:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,40.24,clear,10,1.41,3.22,61.66,1,1.8100000000000003,905.0000000000001,2.4014166112978734,0.8185833887021268
2023-04-27 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,20.9,clear,17,2.73,2.81,63.63,0,0.08000000000000007,40.000000000000036,3.4745495187942863,0.6645495187942863
2023-07-20 14:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,42.86,clear,8,5.13,5.79,77.73,0,0.6600000000000001,330.00000000000006,6.133769135805599,0.34376913580559876
2023-09-22 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,37.41,clear,2,3.18,4.73,73.31,1,1.5500000000000003,775.0000000000001,4.119619328603709,0.6103806713962916
2023-06-18 01:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,39.52,clear,4,1.4,2.38,61.26,0,0.98,490.0,2.382550992293055,0.00255099229305511
2023-09-10 10:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,24.87,rain,18,5.55,12.94,66.41,1,7.39,3695.0,11.005816396577305,1.934183603422694
2023-06-29 09:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,22.71,clear,17,5.5,6.66,64.9,0,1.1600000000000001,580.0000000000001,6.500828603545473,0.15917139645452671
2023-02-06 01:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,40.37,clear,6,5.07,6.01,76.02,0,0.9399999999999995,469.9999999999998,6.0650493760291155,0.05504937602911575
2023-08-16 01:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,30.37,white wind,17,3.36,7.83,56.14,1,4.470000000000001,2235.0000000000005,8.422949686213865,0.5929496862138652
2023-08-13 04:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,24.18,clear,15,6.2,8.18,64.87,1,1.9799999999999995,989.9999999999998,7.210796683372859,0.9692033166271408
2023-05-01 21:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,21.68,clear,18,5.47,6.3,64.18,0,0.8300000000000001,415.00000000000006,6.434315887361462,0.1343158873614625
2023-01-19 07:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,21.42,clear,3,5.47,7.27,63.99,1,1.7999999999999998,899.9999999999999,6.469484954811064,0.800515045188936
2023-07-04 17:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,39.54,clear,7,3.21,4.75,74.76,1,1.54,770.0,4.3657558966514936,0.38424410334850645
2023-11-04 19:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,40.4,clear,18,3.22,4.68,75.35,1,1.4599999999999995,729.9999999999998,4.208311779209901,0.47168822079009853
2023-09-06 09:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,32.84,clear,14,4.89,6.02,70.83,0,1.13,565.0,5.818705918682623,0.2012940813173767
2023-12-27 14:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,31.07,clear,1,5.71,7.17,70.75,1,1.46,730.0,6.712326846010434,0.45767315398956576
2023-03-15 12:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,34.77,clear,9,6.5,8.13,72.16,1,1.6300000000000008,815.0000000000003,7.537711237109836,0.5922887628901652
2023-10-14 10:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,27.12,clear,20,6.28,6.62,66.89,0,0.33999999999999986,169.99999999999994,7.087530067549607,0.4675300675496068
2023-12-17 06:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,41.76,clear,7,1.42,2.44,62.51,0,1.02,510.0,2.478367873737684,0.03836787373768402
2023-06-06 11:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,33.5,rain,12,6.47,9.12,71.29,1,2.6499999999999995,1324.9999999999998,11.654982904486804,2.534982904486805
2023-07-08 02:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,35.08,rain,14,2.91,8.22,73.56,1,5.3100000000000005,2655.0000000000005,7.939040231590504,0.2809597684094962
2023-03-26 11:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,34.34,clear,18,5.8,6.75,73.04,0,0.9500000000000002,475.0000000000001,6.7627390969166905,0.012739096916690507
2023-07-21 07:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,34.25,rain,4,5.79,12.7,72.97,1,6.909999999999999,3454.9999999999995,10.773384517624638,1.926615482375361
2023-03-05 04:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,44.49,clear,15,1.44,3.19,64.04,1,1.75,875.0,2.549486586334157,0.6405134136658428
2023-05-16 04:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,31.49,white wind,17,16.02,20.93,69.9,1,4.91,2455.0,20.921729488061473,0.008270511938526681
2023-09-11 13:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,22.69,clear,10,1.3,1.52,51.85,0,0.21999999999999997,109.99999999999999,2.2904581818120877,0.7704581818120877
2023-09-21 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,39.97,clear,4,3.21,3.39,75.05,0,0.18000000000000016,90.00000000000009,4.221558687459141,0.831558687459141
2023-05-20 22:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,43.16,clear,11,3.26,3.48,77.23,0,0.2200000000000002,110.0000000000001,4.242009569234599,0.7620095692345994
2023-06-21 10:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,37.9,clear,6,5.01,5.39,74.32,0,0.3799999999999999,189.99999999999994,5.950419457797246,0.5604194577972459
2023-08-19 03:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,35.48,clear,18,5.83,6.58,73.84,0,0.75,375.0,6.858937736221299,0.278937736221299
2023-08-14 07:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,21.25,white wind,16,13.66,21.42,63.87,1,7.760000000000002,3880.000000000001,19.76243309761537,1.6575669023846302
2023-07-09 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,43.16,clear,19,6.04,6.61,79.21,0,0.5700000000000003,285.0000000000001,7.076965557207017,0.4669655572070166
2023-10-20 09:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,33.04,clear,6,1.36,2.06,57.64,0,0.7,350.0,2.395647392705654,0.335647392705654
2023-12-01 06:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,23.3,clear,13,6.18,7.78,64.26,1,1.6000000000000005,800.0000000000002,7.2251758564391215,0.5548241435608787
2023-10-15 10:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,34.62,clear,6,4.93,5.8,72.06,0,0.8700000000000001,435.00000000000006,5.929563833211293,0.12956383321129294
2023-07-11 06:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,21.48,clear,12,4.65,6.29,63.01,1,1.6399999999999997,819.9999999999999,5.698005303117811,0.591994696882189
2023-01-16 10:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,40.25,clear,3,6.67,7.04,75.93,0,0.3700000000000001,185.00000000000006,7.607181857225981,0.5671818572259806
