date,origin,destiny,altitude_destiny_mbsl,distance_km,unit_type,charge_tons,weather,driver_experience_years,theorical_time_arrival_hs,real_time_hs,liters_consumed_100km,critical_delay
2023-02-14 05:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,28.72,clear,10,2.82,3.03,69.1,0
2023-10-28 20:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,24.57,clear,4,5.54,6.56,66.2,0
2023-10-05 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,25.41,clear,11,2.78,3.37,66.79,0
2023-01-03 21:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,27.2,clear,8,4.77,6.74,66.95,1
2023-06-29 03:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,41.14,snow,18,1.41,8.12,62.17,1
2023-11-19 08:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,42.97,clear,5,6.04,6.62,79.08,0
2023-11-04 08:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,25.39,white wind,3,6.96,14.06,66.77,1
2023-12-25 10:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,20.58,clear,3,2.72,3.05,63.41,0
2023-10-16 05:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,44.05,clear,16,1.43,1.45,63.79,0
2023-12-25 01:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,32.18,clear,19,5.74,6.08,71.53,0
2023-04-13 04:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,31.83,clear,11,2.86,3.51,71.28,0
2023-12-04 09:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,38.88,white wind,4,14.8,20.12,76.22,1
2023-08-10 12:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,36.0,white wind,9,7.89,15.63,72.34,1
2023-10-19 00:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,41.53,clear,13,5.1,6.72,76.82,1
2023-05-10 02:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,39.16,clear,5,5.04,5.36,75.18,0
2023-01-03 16:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,25.96,rain,20,2.79,7.55,67.17,1
2023-10-07 01:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,36.29,snow,14,4.97,8.5,73.21,1
2023-01-01 04:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,28.8,clear,15,6.33,7.39,68.05,0
2023-07-19 09:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,40.96,clear,18,1.41,2.51,62.07,0
2023-01-13 00:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,26.05,clear,11,2.79,4.78,67.23,1
2023-07-22 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,26.98,clear,17,6.28,6.57,66.79,0
2023-12-14 07:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,35.53,clear,1,4.95,5.7,72.68,0
2023-04-04 08:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,38.0,rain,13,1.39,5.72,60.41,1
2023-07-22 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,29.0,clear,15,3.05,3.54,67.57,0
2023-06-30 23:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,27.7,clear,11,1.33,2.28,54.65,0
2023-02-23 12:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,21.14,clear,18,5.46,7.25,63.8,1
2023-07-04 04:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,40.21,clear,13,1.41,1.46,61.65,0
2023-05-09 23:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,22.86,clear,8,2.97,3.18,63.38,0
2023-01-06 21:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,28.95,rain,4,1.33,3.46,55.35,1
2023-07-12 09:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,23.4,clear,19,4.69,6.52,64.33,1
2023-06-18 16:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,39.05,clear,14,5.93,7.64,76.33,1
2023-10-10 10:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,27.6,clear,13,3.04,4.64,66.61,1
2023-01-10 08:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,41.37,clear,14,3.24,4.62,76.01,1
2023-06-06 13:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,25.26,white wind,3,11.82,18.35,65.61,1
2023-11-24 12:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,26.58,rain,13,4.76,12.52,66.52,1
2023-08-27 14:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,36.71,clear,2,4.98,5.2,73.5,0
2023-08-27 14:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,43.34,snow,5,3.02,5.67,79.34,1
2023-05-17 17:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,37.13,clear,20,2.94,4.72,74.99,1
2023-01-03 10:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,29.48,clear,3,5.67,7.67,69.64,1
2023-02-14 01:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,26.58,clear,11,6.27,8.2,66.52,1
2023-05-30 08:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,32.14,clear,13,2.87,4.39,71.5,1
2023-06-06 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,21.5,clear,9,2.74,3.12,64.05,0
2023-10-24 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,42.82,clear,18,3.02,4.44,78.97,1
2023-07-10 12:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,27.83,clear,17,5.63,7.0,68.48,1
2023-07-14 07:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,43.47,clear,11,1.43,1.87,63.47,0
2023-01-21 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,33.55,clear,1,3.12,4.11,70.67,0
2023-11-17 22:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,21.75,snow,20,6.13,8.48,63.19,1
2023-01-03 08:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,40.08,clear,12,3.22,3.82,75.13,0
2023-12-26 07:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,42.22,clear,2,3.01,3.28,78.55,0
2023-04-19 19:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,37.61,clear,14,5.89,7.48,75.33,1
2023-09-16 05:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,32.81,clear,17,4.89,6.34,70.81,1
2023-06-11 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,37.91,white wind,18,7.37,9.99,75.54,1
2023-09-07 08:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,37.14,clear,20,2.94,3.95,75.0,0
2023-03-04 04:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,27.82,clear,1,4.78,5.72,67.37,0
2023-11-27 05:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,37.32,clear,2,5.88,6.59,75.12,0
2023-10-04 10:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,30.24,snow,8,5.69,10.09,70.17,1
2023-04-10 12:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,22.95,rain,16,2.97,6.75,63.44,1
2023-03-07 22:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,31.47,clear,6,6.41,7.28,69.89,0
2023-10-22 09:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,22.3,rain,17,2.74,5.94,64.61,1
2023-03-07 06:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,25.39,clear,5,1.31,2.27,53.36,0
2023-09-08 23:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,33.25,clear,6,6.46,7.81,71.11,1
2023-07-10 16:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,35.88,clear,15,5.84,7.2,74.12,1
2023-09-21 16:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,23.91,clear,17,2.76,3.3,65.74,0
2023-02-27 15:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,33.72,clear,8,4.91,5.79,71.44,0
2023-06-23 07:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,37.21,snow,17,4.99,9.47,73.84,1
2023-11-19 00:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,24.62,clear,3,4.71,6.17,65.17,1
2023-10-28 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,42.38,clear,3,3.01,4.13,78.67,0
2023-10-01 16:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,41.74,rain,16,5.1,13.02,76.96,1
2023-09-26 03:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,42.77,clear,6,1.42,1.62,63.08,0
2023-04-09 12:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,25.86,clear,6,4.74,5.2,66.02,0
2023-08-24 01:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,42.51,rain,7,3.25,7.39,76.79,1
2023-09-23 05:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,30.97,clear,2,4.85,4.89,69.54,0
2023-12-11 09:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,40.88,clear,3,2.99,3.53,77.62,0
2023-06-17 12:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,26.58,clear,1,6.27,7.94,66.52,1
2023-04-25 05:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,38.54,clear,4,1.4,2.75,60.71,1
2023-09-17 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,37.65,white wind,11,7.36,9.77,75.36,1
2023-06-01 01:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,43.8,clear,20,3.03,3.07,79.66,0
2023-02-04 11:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,28.07,clear,3,3.04,4.7,66.93,1
2023-07-31 09:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,42.77,clear,2,3.02,5.0,78.94,1
2023-06-14 09:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,26.32,clear,16,6.26,8.15,66.34,1
2023-09-16 02:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,31.17,white wind,2,7.71,15.35,69.05,1
2023-12-06 00:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,28.64,clear,16,4.8,5.09,67.94,0
2023-07-17 15:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,30.52,rain,13,2.85,5.17,70.36,1
2023-06-08 10:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,36.99,clear,17,2.93,3.84,74.89,0
2023-10-20 07:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,34.7,clear,9,3.14,3.38,71.46,0
2023-04-24 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,26.15,clear,4,2.79,4.47,67.3,1
2023-01-15 15:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,39.47,clear,2,3.21,4.23,74.71,0
2023-10-28 13:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,37.11,snow,8,4.99,11.09,73.77,1
2023-05-01 19:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,20.19,clear,4,5.44,5.98,63.13,0
2023-11-28 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,20.76,clear,10,2.73,3.27,63.53,0
2023-06-28 09:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,34.91,clear,14,5.81,7.8,73.44,1
2023-06-08 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,28.0,white wind,2,7.04,13.75,68.6,1
2023-09-18 00:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,24.61,clear,20,1.31,1.88,52.92,0
2023-08-16 13:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,43.12,clear,4,3.26,4.51,77.2,1
2023-09-15 01:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,43.95,clear,4,1.43,3.03,63.74,1
2023-08-19 21:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,44.05,clear,5,6.07,6.58,79.83,0
2023-02-19 00:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,24.9,clear,15,4.72,5.04,65.36,0
2023-09-07 06:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,38.71,clear,19,6.63,7.08,74.87,0
2023-04-30 20:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,38.71,clear,4,3.19,4.95,74.19,1
2023-11-02 14:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,37.9,rain,19,6.6,8.87,74.32,1
2023-11-13 14:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,42.22,clear,6,1.42,3.22,62.77,1
2023-12-12 15:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,38.78,clear,17,6.63,8.45,74.92,1
2023-11-19 02:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,30.13,clear,18,3.07,3.15,68.34,0
2023-01-30 21:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,22.42,white wind,2,6.87,11.89,64.69,1
2023-05-03 08:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,33.48,clear,11,2.89,3.27,72.44,0
2023-05-20 09:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,28.29,clear,7,3.04,4.86,67.08,1
2023-02-09 03:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,22.49,clear,11,6.15,7.89,63.7,1
2023-01-25 05:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,44.13,clear,17,3.28,5.05,77.89,1
2023-05-27 05:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,33.33,clear,7,6.46,7.32,71.17,0
2023-11-17 13:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,34.51,clear,14,1.37,2.24,58.46,0
2023-02-23 16:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,25.51,clear,3,5.57,6.83,66.86,1
2023-01-11 09:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,30.31,white wind,11,14.22,18.37,70.22,1
2023-06-02 11:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,41.12,clear,12,2.99,3.33,77.78,0
2023-02-05 05:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,44.47,clear,14,6.08,7.67,80.13,1
2023-02-20 02:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,22.33,clear,19,6.15,6.85,63.59,0
2023-07-12 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,33.57,rain,7,6.47,11.42,71.33,1
2023-10-21 18:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,25.35,clear,12,1.31,1.9,53.33,0
2023-07-08 17:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,23.24,clear,8,5.51,7.34,65.27,1
2023-02-27 15:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,38.33,white wind,19,14.76,20.75,75.83,1
2023-01-29 01:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,37.04,rain,14,4.99,8.95,73.72,1
2023-05-24 05:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,28.55,clear,7,2.82,3.71,68.98,0
2023-01-11 02:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,40.02,clear,5,5.06,6.11,75.78,0
2023-02-26 09:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,34.99,rain,18,3.14,8.85,71.66,1
2023-05-19 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,25.48,clear,13,5.57,6.19,66.84,0
2023-11-15 09:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,25.57,clear,4,3.01,4.93,65.23,1
2023-07-18 03:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,27.23,white wind,17,15.71,20.8,66.97,1
2023-10-24 04:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,41.05,clear,1,6.7,7.06,76.49,0
2023-10-07 07:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,28.82,clear,3,5.65,7.12,69.17,1
2023-03-20 10:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,29.79,clear,11,5.68,6.31,69.85,0
2023-12-29 04:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,21.82,white wind,11,7.4,13.47,62.67,1
2023-02-09 13:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,20.24,rain,13,6.09,8.77,62.15,1
2023-11-22 11:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,30.21,white wind,19,14.22,20.35,70.15,1
2023-05-08 17:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,38.49,clear,5,2.95,4.33,75.94,1
2023-02-22 17:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,25.12,clear,11,4.72,5.75,65.51,0
2023-05-19 07:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,35.87,clear,10,6.54,7.41,72.92,0
2023-10-03 09:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,21.47,clear,17,1.29,2.3,51.16,0
2023-07-30 20:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,23.88,clear,10,2.76,3.71,65.72,0
2023-03-15 12:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,38.29,clear,13,6.61,6.88,74.58,0
2023-07-02 10:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,36.62,clear,14,2.93,4.64,74.63,1
2023-11-12 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,43.15,clear,11,3.26,3.66,77.22,0
2023-11-13 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,24.25,clear,13,5.54,6.2,65.97,0
2023-02-12 08:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,29.58,clear,15,4.82,5.63,68.59,0
2023-04-26 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,35.32,rain,2,6.52,8.69,72.54,1
2023-01-23 07:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,38.76,clear,14,1.4,2.81,60.83,1
2023-02-19 13:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,28.08,clear,2,3.04,4.6,66.94,1
2023-12-26 21:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,34.14,clear,4,5.79,7.49,72.9,1
2023-05-21 09:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,30.66,rain,19,1.34,6.84,56.3,1
2023-10-07 23:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,29.73,rain,4,2.84,9.87,69.81,1
2023-03-28 14:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,24.74,clear,18,1.31,2.23,52.99,0
2023-07-13 10:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,semitrailer,43.19,clear,14,6.04,6.09,79.23,0
2023-12-06 02:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,29.85,rain,11,2.84,7.78,69.89,1
2023-05-01 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,26.42,snow,1,3.02,7.53,65.81,1
2023-06-13 21:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,43.01,clear,8,3.26,4.7,77.13,1
2023-09-30 01:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,32.79,clear,4,2.88,4.64,71.95,1
2023-08-24 08:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,39.95,clear,14,2.98,4.34,76.97,1
2023-02-07 11:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,43.42,clear,19,1.43,2.9,63.44,1
2023-07-01 21:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,38.97,clear,14,6.63,8.12,75.05,1
2023-10-26 14:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,30.98,rain,6,1.35,6.57,56.48,1
2023-07-11 13:00:00,Salta Capital,San Antonio de los Cobres,3775,170,semitrailer,33.67,rain,3,4.91,9.53,71.4,1
2023-10-13 11:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,43.79,clear,7,3.27,3.58,77.66,0
2023-08-22 07:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,22.34,clear,10,2.96,3.61,63.02,0
2023-02-15 20:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,37.7,clear,11,2.94,3.65,75.39,0
2023-05-15 00:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,40.85,clear,5,1.41,3.16,62.0,1
2023-07-03 04:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,39.58,rain,8,5.05,9.87,75.47,1
2023-10-10 00:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,39.94,clear,10,6.66,7.47,75.72,0
2023-01-23 00:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,27.36,clear,5,3.03,3.18,66.45,0
2023-07-09 21:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,35.11,clear,1,1.37,2.43,58.79,0
2023-12-07 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,32.8,clear,10,6.45,8.39,70.8,1
2023-03-10 10:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,36.6,clear,2,3.16,4.53,72.75,1
2023-05-18 11:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,39.27,clear,10,3.2,5.06,74.58,1
2023-01-04 05:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,43.8,clear,11,3.27,3.59,77.67,0
2023-05-09 23:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,24.08,clear,17,5.53,6.01,65.86,0
2023-07-12 22:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,28.52,rain,18,2.82,8.36,68.96,1
2023-04-06 05:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,39.22,clear,19,2.97,4.53,76.45,1
2023-05-20 05:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,semitrailer,43.29,rain,15,3.27,6.63,77.32,1
2023-01-10 10:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,37.88,clear,16,5.01,5.91,74.3,0
2023-03-03 17:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,35.47,white wind,13,7.28,14.11,73.83,1
2023-03-28 12:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,25.76,clear,14,4.74,6.62,65.95,1
2023-11-30 08:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,38.7,clear,15,6.63,7.1,74.87,0
2023-05-14 12:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,40.39,clear,15,2.98,4.66,77.27,1
2023-02-23 16:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,25.52,clear,9,6.24,8.02,65.79,1
2023-02-27 04:00:00,Salta Capital,San Antonio de los Cobres,3775,170,bitrain,40.0,white wind,13,12.65,19.78,75.76,1
2023-08-02 14:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,4x4 truck,30.4,clear,14,2.85,3.52,70.28,0
2023-09-15 06:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,semitrailer,32.88,clear,16,2.88,3.65,72.02,0
2023-04-27 01:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,bitrain,37.55,clear,7,3.18,4.19,73.4,0
2023-06-25 12:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,43.47,clear,11,3.03,4.68,79.43,1
2023-02-03 02:00:00,San Antonio de los Cobres,Salar de Pocitos,3650,108,4x4 truck,28.08,clear,12,3.04,3.07,66.94,0
2023-10-28 21:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,4x4 truck,32.94,clear,2,6.45,7.79,70.9,1
2023-08-08 22:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,42.79,clear,17,6.03,6.08,78.95,0
2023-03-08 17:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,32.0,rain,5,5.73,13.58,71.4,1
2023-03-12 21:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,44.33,white wind,6,3.59,6.88,63.95,1
2023-09-02 00:00:00,Salta Capital,San Antonio de los Cobres,3775,170,4x4 truck,37.8,rain,13,5.01,11.5,74.25,1
2023-07-10 20:00:00,Gral Guemes,Salta Capital,1187,59,bitrain,41.02,rain,12,1.41,9.11,62.1,1
2023-08-24 06:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,bitrain,41.75,clear,9,6.72,6.73,76.97,0
2023-06-12 02:00:00,Gral Guemes,Salta Capital,1187,59,semitrailer,24.52,clear,4,1.31,1.98,52.87,0
2023-02-12 02:00:00,Gral Guemes,San Antonio de los Cobres,3775,224,semitrailer,41.58,clear,17,6.72,8.32,76.85,1
2023-07-22 07:00:00,Salar de Pocitos,Salar del Hombre Muerto,4000,100,bitrain,30.5,clear,13,2.85,4.22,70.35,1
2023-05-17 02:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,36.37,clear,2,1.38,2.05,59.5,0
2023-08-10 05:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,bitrain,30.84,clear,8,5.7,6.41,70.59,0
2023-09-11 02:00:00,Gral Guemes,Salta Capital,1187,59,4x4 truck,37.61,clear,20,1.39,2.0,60.19,0
2023-05-06 20:00:00,San Antonio de los Cobres,Salar del Hombre Muerto,4000,200,4x4 truck,23.06,clear,10,5.51,6.88,65.14,1
